"","species","read_length","species_sensitivity","species_specificity","species_accuracy","species_precision","genus_sensitivity","genus_specificity","genus_accuracy","genus_precision"
"497","Faecalibacterium prausnitzii","150",91.8727713735155,99.9986409983215,99.8554152738706,99.8534523920904,97.4656831984452,99.9953409126215,99.949136244266,99.5752036113343
"498","Faecalibacterium prausnitzii","300",94.716326394137,99.9978775222974,99.9448548876912,98.8177898436297,98.140953597788,99.9937669911102,99.9738378059681,97.3559848135818
"499","Finegoldia magna","75",87.379927561184,99.9997490045403,99.9801779831407,99.8172680069232,87.379927561184,99.9997490045403,99.9801779831407,99.8172680069232
"500","Finegoldia magna","150",92.0402998464257,99.9998997113693,99.977703571242,99.8463901689708,92.0402998464257,99.9998997113693,99.977703571242,99.8463901689708
"501","Finegoldia magna","300",93.9066734417344,99.9995852001073,99.9901121923794,99.7150166812225,93.9066734417344,99.9995852001073,99.9901121923794,99.7150166812225
"502","Flaviflexus ciconiae","75",98.7837905265457,99.9999748443368,99.9964415567916,99.9933713376641,99.0430020585289,99.999949731467,99.9971682811581,99.9814993387432
"503","Flaviflexus ciconiae","150",99.5027905135684,100,99.9987473179043,100,99.7906640122342,99.9999497508143,99.9993987294134,99.9826689774697
"504","Flaviflexus ciconiae","300",99.8321887771042,99.999896154114,99.9993788000986,99.9620302726069,99.883622564003,99.999896154114,99.9995341000739,99.9620495314399
"505","Flaviflexus salsibiostraticola","75",97.9996999549932,100,99.9799483972002,100,98.6447967195079,100,99.9864150391031,100
"506","Flaviflexus salsibiostraticola","150",99.0764989662302,100,99.9932817397687,100,99.4762232942798,100,99.9961896434509,100
"507","Flaviflexus salsibiostraticola","300",99.4216668387896,99.9998953870939,99.9940968611872,99.9896136269215,99.7005060415161,99.9998953870939,99.9968930848354,99.9896426721906
"508","Flavobacterium columnare","75",81.2987063429389,99.9999832046541,99.7240875535364,99.9947456849941,94.3811122832289,99.9971181232426,99.9141089585792,99.5418352613207
"509","Flavobacterium columnare","150",92.4179607573276,99.9999304961858,99.9019239380899,99.9857615326139,99.4663705856846,99.9962232206446,99.9888392626622,99.2371066739905
"510","Flavobacterium columnare","300",96.4585143773105,99.9999644179144,99.9463467119453,99.9988130422913,99.953494096155,99.9964538363313,99.99582340627,99.5126392540108
"511","Fusobacterium hwasookii","75",57.8092542186433,99.9966855201049,99.468783088726,99.5954865730077,91.8138584145954,99.9987592377546,99.7330954296655,99.8837167065989
"512","Fusobacterium hwasookii","150",76.9086668601436,99.9862523213624,99.9024773608642,91.0844986247513,98.3769326016507,99.9986220551125,99.9482075375815,99.8206709215336
"513","Fusobacterium hwasookii","300",86.1202212721039,99.9961206561948,99.8246399088991,99.7095358234963,99.7556854083812,99.9991148013439,99.991344338129,99.9472467783667
"514","Fusobacterium necrophorum","75",93.3157868716241,99.9991338928155,99.8259065497509,95.6380560615962,91.6469125240693,99.9972630997745,99.5396183901973,99.3904736118518
"515","Fusobacterium necrophorum","150",98.7954722646314,99.9985039302281,99.972704825539,93.5314781277864,98.1094251823921,99.9957932034427,99.8881937949091,99.4312003890919
"516","Fusobacterium necrophorum","300",99.8160492440782,99.9984086724308,99.9915635388301,93.5030837953335,99.3138904342422,99.9940906284616,99.9497644458661,99.1916758123204
"517","Fusobacterium nucleatum","75",69.2378193739131,99.9696707699051,99.6305478571079,76.465798926478,91.4519311770237,99.9982388098379,99.5922336797265,99.5517214388752
"518","Fusobacterium nucleatum","150",88.022322187015,99.9697298304599,99.806513407012,78.2881074923309,98.1016936480057,99.9972923240126,99.9071557412839,99.6345468162305
"519","Fusobacterium nucleatum","300",95.4458086630431,99.9674055339975,99.9194258303399,78.4367802590659,99.3494186370008,99.9960741157792,99.9688141325415,99.4208743715827
"520","Fusobacterium periodonticum","75",35.0949733037999,99.9962013572684,99.8539298957926,92.9520066255969,92.0924235600511,99.998075301203,99.6861040776839,99.9412976665015
"521","Fusobacterium periodonticum","150",53.1058523380348,99.9937186803674,98.8119169498934,99.6706682808765,98.4752394152805,99.9979020796329,99.9249574107274,99.9489961042169
"522","Fusobacterium periodonticum","300",68.1791099214249,99.9960934710341,99.9243148696765,96.1417233469438,99.7780464122549,99.9985282035489,99.9898190286656,99.9606011705142
"523","Fusobacterium pseudoperiodonticum","75",68.0037359509095,99.9965067122435,99.242308508217,91.5938527636457,91.4534497364473,99.9981215045569,99.6270621904647,99.5740642380824
"524","Fusobacterium pseudoperiodonticum","150",85.9301039778948,99.9833696629525,99.6254790885212,91.1821750904346,98.1163765809791,99.9973271042072,99.9098862400149,99.6522858415673
"525","Fusobacterium pseudoperiodonticum","300",93.5455210025434,99.9971100963017,99.8575575542995,94.6756624657554,99.3798691133437,99.9963461348452,99.9713450493679,99.46340058653
"526","Fusobacterium ulcerans","75",89.5307544289784,99.9988386039499,99.9299987534004,99.8283326461259,91.4049580067002,99.9989967040107,99.8639196347471,99.7357448766814
"527","Fusobacterium ulcerans","150",97.2923033238182,99.9997765883428,99.9523206527618,99.95256646425,98.2855313606823,99.9990895177858,99.9593695334544,99.9626272247951
"528","Fusobacterium ulcerans","300",99.296754136097,99.9996661891894,99.9947008971274,99.954842240617,99.7023794749772,99.9995482378689,99.9951138214009,99.9809019969317
"529","Fusobacterium varium","75",86.3566889228541,99.9974279173847,99.9124424886982,99.5271648433154,91.2302409453653,99.9985721870498,99.5404107735333,99.9716207693925
"530","Fusobacterium varium","150",95.2674897119342,99.9990976946097,99.9967933654732,98.0932203389831,98.4268171257882,99.9992767108114,99.9518002747685,99.9764015777231
"531","Fusobacterium varium","300",98.8807216839292,99.9994790353402,99.9925446080949,99.91559756921,99.7386086853205,99.9985796152943,99.98498566908,99.9741961095673
"532","Gardnerella vaginalis","75",90.1452937460518,99.9993474174044,99.9837113225354,99.5465643529822,96.9046114971573,99.999247020082,99.9943365521431,99.5134609146935
"533","Gardnerella vaginalis","150",96.1676879680965,99.9994936934456,99.9600130283366,99.9494541043267,98.8619784067698,99.9992911708238,99.9875729712124,99.9311768754302
"534","Gardnerella vaginalis","300",98.2352941176471,99.9990667840445,99.9962730488634,99.4047619047619,99.6732026143791,99.9989630933828,99.9984471036931,99.3485342019544
"535","Gemella haemolysans","75",92.3638907719666,99.9991836270927,99.9011264496325,98.2947720053612,92.8150654543844,99.9988877302798,99.8844618379665,97.4175942038868
"536","Gemella haemolysans","150",98.2050673078918,99.999617437201,99.966532177815,99.2252227305949,98.2325208754613,99.9986242933659,99.9622870425468,97.8553376691456
"537","Gemella haemolysans","300",99.5202416583665,99.9997368979103,99.9929031810673,99.0788348649272,99.2480519826045,99.9981302112297,99.9848418490785,97.3089057489583
"538","Gemella morbillorum","75",85.6491302912509,99.9990592086381,99.9121933081724,99.5133236817194,91.0017085645757,99.9986175469881,99.825475685286,99.7510418892812
"539","Gemella morbillorum","150",92.52637098128,99.998703761202,99.9469429317076,99.7183435750494,96.5172638704419,99.9975030540398,99.9148295623542,99.6028524891452
"540","Gemella morbillorum","300",94.2293543821755,99.9991796090001,99.9663702922779,99.6966126504661,97.7673392024745,99.9968385739943,99.9621488635291,99.4803720046537
"541","Gemella sanguinis","75",89.827630129664,99.9997862646438,99.7686401276242,99.9003827636381,92.1112442277521,99.9995868834361,99.786631567594,99.9612023295582
"542","Gemella sanguinis","150",97.245973030328,99.9996020123393,99.9462014449409,99.9204274718831,98.1763447775411,99.999650050375,99.944565385384,99.953843524863
"543","Gemella sanguinis","300",98.9462792327163,99.9998944167969,99.9752997444937,99.9648873872246,99.3040579914671,99.9997433369783,99.9792333290394,99.9783833541089
"544","Gemella sp. oral taxon 928","75",6.59012629161883,99.9997488579315,99.7958662029009,98.2876712328767,89.05118300338,99.9990437730501,99.9535900083197,99.7431043807463
"545","Gemella sp. oral taxon 928","150",8.81905727318804,100,99.8197270151944,100,94.0619022778647,99.9997972484588,99.9313579796599,99.9815174198318
"546","Gemella sp. oral taxon 928","300",13.8717339667458,99.999377360194,99.8116478072864,97.9865771812081,96.9046430354468,99.9986482805088,99.9858140459583,99.6662387676508
"547","Georgenia yuyongxinii","75",96.3385306976716,99.9997885321469,99.9294814808192,99.9789387136794,96.4324721845339,99.9991889355865,99.9309700860074,99.9048138941102
"548","Georgenia yuyongxinii","150",99.5123804309226,99.9996108401248,99.9886156273492,99.9656158491132,99.5389833675363,99.998589944885,99.9882390548592,99.8626565251901
"549","Georgenia yuyongxinii","300",99.9174853269762,99.9995925171844,99.9980762752748,99.9590922930244,99.9287617538146,99.9984426771426,99.9971998158765,99.8654199845755
"550","Glaesserella parasuis","75",85.8183278672152,99.9997881359173,99.938897985625,99.8971145966482,86.2214979666558,99.9996874919555,99.9402609470977,99.8550107871537
"551","Glaesserella parasuis","150",92.0529154218342,99.9996918693675,99.8734911680397,99.9793988085315,92.3096999548892,99.9996711856036,99.8775785480886,99.9787600161617
"552","Glaesserella parasuis","300",94.5479969094857,99.9996670645633,99.973119156412,99.7335137000608,94.7660863381735,99.9996670645633,99.9740717941137,99.7345092795314
"553","Gordonia araii","75",0,100,99.6501364944512,100,64.9308763022654,99.9792705480361,99.6386506890169,96.6971434033789
"554","Gordonia araii","150",0,100,99.6499447640003,100,67.7234621577585,99.9587208275002,99.6456969144588,94.1354995361382
"555","Gordonia araii","300",0,100,99.649847550302,100,69.6115425526869,99.9408696201078,99.646239096876,92.2408808183152
"556","Gordonia bronchialis","75",95.8619146971441,99.9982932245959,99.9723164638697,99.7063085007984,64.9308763022654,99.9792705480361,99.6386506890169,96.6971434033789
"557","Gordonia bronchialis","150",98.0249666126424,99.9960922944774,99.9835502041546,99.338369134888,67.7234621577585,99.9587208275002,99.6456969144588,94.1354995361382
"558","Gordonia bronchialis","300",98.6227531325319,99.9943218943005,99.9857282370381,99.0612372776893,69.6115425526869,99.9408696201078,99.646239096876,92.2408808183152
"559","Guanarito mammarenavirus","75",99.0326403379962,100,99.849678615482,100,99.0332843857073,100,99.8497786962973,100
"560","Guanarito mammarenavirus","150",100,100,100,100,100,100,100,100
"561","Guanarito mammarenavirus","300",100,100,100,100,100,100,100,100
"562","Haemophilus aegyptius","75",7.39362190975094,99.9994934282446,98.9897365288183,99.3823347745522,96.2501445892089,99.9935287646412,99.8151633216689,99.8657996377681
"563","Haemophilus aegyptius","150",11.9263918006056,99.9996982161557,99.6209867565721,99.4174757281553,96.6783899960922,99.9864825310662,99.7914625864649,99.7773062827684
"564","Haemophilus aegyptius","300",17.0859041290935,99.9996860243143,99.0954666710834,99.8336106489185,99.2188517120167,99.9903254244584,99.9535207753853,99.8057404780094
"565","Haemophilus haemolyticus","75",70.8333944708535,99.9834693033497,99.6622903638202,84.3951213272549,96.5946395422327,99.976860425056,99.4949987645486,99.6589134088405
"566","Haemophilus haemolyticus","150",88.0687843059564,99.9830711911397,99.857452532109,85.4586883335215,98.7806448794735,99.9710995954128,99.8324592909977,99.6061370921626
"567","Haemophilus haemolyticus","300",94.8829472182414,99.9812269632017,99.92886518215,85.7146287006624,99.4788141342534,99.9711880544204,99.909637923658,99.6067427648418
"568","Haemophilus influenzae","75",57.3070273195792,99.9835743580956,99.5265050994482,79.9239994249309,96.6655720553869,99.978085377675,99.5250507751762,99.6559541479473
"569","Haemophilus influenzae","150",78.8466889629827,99.9833919045881,99.7703634600597,83.3258498761658,98.9335407490704,99.9726601932207,99.8426772784333,99.604376268602
"570","Haemophilus influenzae","300",90.9133347746546,99.9762969978377,99.882386386073,83.2480026728791,99.5090241758148,99.972725688655,99.9152788365482,99.6010054169889
"571","Haemophilus parahaemolyticus","75",94.8822860453477,99.9994663420861,99.4741578369821,97.7277054369933,96.6920953768997,99.9776480887879,99.4926173197402,99.6492638355894
"572","Haemophilus parahaemolyticus","150",98.2845549534726,99.9991656423205,99.8210048703937,97.088008752652,98.9296393962572,99.9721346784818,99.8329330603145,99.5817312581791
"573","Haemophilus parahaemolyticus","300",99.0670331084647,99.9990044178196,99.9112887946316,97.0328314703323,99.5070117113173,99.9722072104021,99.9109777862356,99.5808366098485
"574","Haemophilus parainfluenzae","75",90.7619699387652,99.9878061632795,99.7571951224228,93.2917478284742,96.6033531099284,99.9774529023624,99.5241686068618,99.6548723959818
"575","Haemophilus parainfluenzae","150",96.4731722890828,99.9855509288099,99.8941239971641,94.5473958333133,98.8086900252733,99.9718382325202,99.8415889105762,99.6008473638597
"576","Haemophilus parainfluenzae","300",97.9206039513585,99.9856614816996,99.947515370754,94.3023448492978,99.4739640141534,99.9719547535185,99.9140012265228,99.6021430277167
"577","Haemophilus pittmaniae","75",93.4561544481481,99.9996114825877,99.9132560326755,99.9666717181681,96.8724639322809,99.9975211481393,99.8141830322926,99.9427792850471
"578","Haemophilus pittmaniae","150",97.7152437124169,99.9996219317276,99.9698388732517,99.966193106301,99.1331907584799,99.9964562274392,99.9457693619333,99.9269638728258
"579","Haemophilus pittmaniae","300",98.9862237093533,99.9994302393195,99.9858594678603,99.9523025663979,99.5714196664359,99.9959578668564,99.9708367835232,99.9148831070544
"580","Haemophilus sp. oral taxon 036","75",65.2812464137313,99.9994486894177,99.3509580576913,99.9050535001928,96.4849109966203,99.9984172128724,99.9030635935403,99.876948483226
"581","Haemophilus sp. oral taxon 036","150",84.4652789016362,99.9993124410695,99.6501496389507,99.8770565077632,98.4965602581593,99.9965909753626,99.945683847667,99.9083911102461
"582","Haemophilus sp. oral taxon 036","300",92.9423204301899,99.9990926998124,99.8688127984955,99.8957320199052,99.4661753763055,99.9981876944967,99.9813099889735,99.9158224986
"583","Hafnia alvei","75",52.165378746,99.9999874385115,99.7755528647236,99.9653739612188,85.5493865492995,99.9999496460292,99.9305763997877,99.9323641127971
"584","Hafnia alvei","150",72.9814087453954,99.9999746195523,99.8721831638907,99.9960757874844,94.2909108096795,99.9998865454136,99.9725645197055,99.8755694302093
"585","Hafnia alvei","300",86.7362148864744,99.9999209443389,99.9358925419961,99.9453049588934,97.369145761733,99.9998820096945,99.9873497268137,99.8905788544437
"586","Helicobacter pylori","75",96.9781504600423,99.9999439341991,99.9819200455286,99.9856891606585,98.0940221840271,99.999876829427,99.988401391339,99.9623113284855
"587","Helicobacter pylori","150",99.5492369842874,99.999921013561,99.994422619838,99.9804864056519,99.7939346935908,99.9998872038687,99.9975397138122,99.9773906884773
"588","Helicobacter pylori","300",99.8091778006528,99.9999304936818,99.9987464118204,99.9855173147613,99.9368108656174,99.9999189499821,99.9995170064514,99.9823217529141
